Month,Month Number,Month Name,Year,Branch Name,Branch,Material Category,Material Type,Materials,Checkouts,Renewals,Transactions
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,1,1
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Audio CD,Physical,Playaway,28,103,131
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,169,96,265
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Book,Physical,Board Book,0,118,118
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Book,Physical,Book,7469,10095,17564
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Book,Physical,Bookclub kit,4,5,9
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Book,Physical,Braille,1,0,1
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,DVD,Physical,DVD,1116,1245,2361
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Magazine,Physical,Periodical,1,78,79
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,1,2,3
07/01/2020 12:00:00 AM,7,Jul,2020,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,1,0,1
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,,Physical,TakeMake (Quick-circ),511,0,511
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,39,40,79
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,4,1,5
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,9,2,11
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,28,19,47
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Book,Physical,Board Book,60,73,133
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Book,Physical,Book,1661,1604,3265
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,0,1
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,DVD,Physical,DVD,192,276,468
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,12,1,13
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,24,12,36
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,136,1,137
07/01/2021 12:00:00 AM,7,Jul,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,,Physical,TakeMake (Quick-circ),436,0,436
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Audio CD,Physical,Audio CD,197,79,276
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Audio CD,Physical,Audio Kit,8,8,16
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Audio CD,Physical,Playaway,47,4,51
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Blu-ray,Physical,Blu-ray,404,152,556
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Book,Physical,Book,9172,3808,12980
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Book,Physical,Bookclub kit,4,0,4
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,DVD,Physical,DVD,2367,1086,3453
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,InterLibrary Loan,Physical,ILL,47,2,49
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Magazine,Physical,Periodical,74,40,114
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Stuffbrary,Physical,Culture Pass,85,1,86
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Book,Physical,Board Book,463,220,683
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Stuffbrary,Physical,Equipment,1,0,1
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary,11,0,11
07/01/2021 12:00:00 AM,7,Jul,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),120,0,120
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,,Physical,TakeMake (Quick-circ),286,0,286
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,871,755,1626
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,108,97,205
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Audio CD,Physical,Playaway,238,198,436
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,1044,742,1786
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Book,Physical,Board Book,1985,1797,3782
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Book,Physical,Book,44150,42819,86969
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Book,Physical,Bookclub kit,5,1,6
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Book,Physical,Express Check Out,2,0,2
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,DVD,Physical,DVD,6946,6339,13285
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,25,0,25
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Magazine,Physical,Periodical,157,163,320
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,76,0,76
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,3,1,4
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,6,0,6
07/01/2021 12:00:00 AM,7,Jul,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),67,0,67
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,472,396,868
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,34,26,60
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,195,178,373
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Book,Physical,Board Book,256,229,485
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Book,Physical,Book,10135,9221,19356
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,4,0,4
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,73,0,73
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,DVD,Physical,DVD,4711,2815,7526
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,45,0,45
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,57,32,89
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,166,2,168
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,2,3
08/01/2017 12:00:00 AM,8,Aug,2017,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,2,0,2
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,174,150,324
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,5,7,12
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Audio CD,Physical,Playaway,64,66,130
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Book,Physical,Board Book,73,64,137
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Book,Physical,Book,3674,2592,6266
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Book,Physical,Bookclub kit,1,0,1
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Book,Physical,Express Check Out,49,0,49
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,DVD,Physical,DVD,1199,704,1903
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,36,0,36
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,71,0,71
08/01/2017 12:00:00 AM,8,Aug,2017,Mesa Express Library,MEL,Stuffbrary,Physical,Equipment,6,4,10
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Audio CD,Physical,Audio CD,1069,1124,2193
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Audio CD,Physical,Audio Kit,82,70,152
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Audio CD,Physical,Playaway,226,245,471
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Book,Physical,Board Book,601,629,1230
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Book,Physical,Book,25852,27415,53267
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Book,Physical,Book Bucket,10,5,15
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Book,Physical,Bookclub kit,11,0,11
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Book,Physical,Express Check Out,95,3,98
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,DVD,Physical,DVD,14559,9580,24139
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,InterLibrary Loan,Physical,ILL,179,1,180
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Magazine,Physical,Periodical,140,151,291
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Stuffbrary,Physical,Culture Pass,198,5,203
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Stuffbrary,Physical,Equipment,17,6,23
08/01/2017 12:00:00 AM,8,Aug,2017,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),257,0,257
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1738,1495,3233
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,94,61,155
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,1,1,2
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Audio CD,Physical,Playaway,545,374,919
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Book,Physical,Board Book,437,402,839
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Book,Physical,Book,33872,29409,63281
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Book,Physical,Bookclub kit,10,2,12
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Book,Physical,Express Check Out,180,0,180
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,DVD,Physical,DVD,12215,7586,19801
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,169,1,170
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Magazine,Physical,Periodical,231,150,381
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,159,0,159
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,8,4,12
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,1,0,1
08/01/2017 12:00:00 AM,8,Aug,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),79,0,79
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,344,300,644
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,29,14,43
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,0,1,1
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,78,114,192
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Book,Physical,Board Book,254,155,409
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Book,Physical,Book,9153,9191,18344
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,69,5,74
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,DVD,Physical,DVD,4238,2555,6793
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,71,0,71
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,52,34,86
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,99,0,99
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,1,0,1
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,136,116,252
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,10,1,11
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Audio CD,Physical,Playaway,34,39,73
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Book,Physical,Board Book,38,40,78
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Book,Physical,Book,3599,2072,5671
08/01/2018 12:00:00 AM,8,Aug,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,4,3,7
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Book,Physical,Board Book,224,229,453
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Book,Physical,Bookclub kit,1,0,1
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Book,Physical,Express Check Out,55,0,55
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,DVD,Physical,DVD,818,543,1361
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,34,0,34
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,48,0,48
08/01/2018 12:00:00 AM,8,Aug,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Equipment,6,2,8
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Audio CD,Physical,Audio CD,760,894,1654
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Audio CD,Physical,Audio Kit,66,51,117
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Audio CD,Physical,Audio Tape,2,1,3
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Audio CD,Physical,Playaway,203,281,484
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Board Book,712,508,1220
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Book,24081,24190,48271
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Book Bucket,3,1,4
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Bookclub kit,8,1,9
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Braille,0,1,1
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Book,Physical,Express Check Out,83,2,85
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,DVD,Physical,DVD,12830,8800,21630
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,InterLibrary Loan,Physical,ILL,167,2,169
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Magazine,Physical,Periodical,120,120,240
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Stuffbrary,Physical,Culture Pass,137,2,139
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Stuffbrary,Physical,Equipment,9,5,14
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary,4,0,4
08/01/2018 12:00:00 AM,8,Aug,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),167,0,167
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1547,1127,2674
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,72,40,112
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,2,1,3
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Audio CD,Physical,Playaway,398,269,667
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Book,Physical,Board Book,598,419,1017
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Book,Physical,Book,32346,27489,59835
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Book,Physical,Bookclub kit,8,0,8
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Book,Physical,Express Check Out,166,0,166
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,DVD,Physical,DVD,10607,7432,18039
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,146,0,146
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Magazine,Physical,Periodical,170,164,334
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,141,0,141
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,5,6,11
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,2,0,2
08/01/2018 12:00:00 AM,8,Aug,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),62,0,62
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,274,310,584
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,20,14,34
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,1,0,1
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,106,134,240
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Book,Physical,Book,9559,9715,19274
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,2,0,2
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,45,0,45
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,DVD,Physical,DVD,3618,2477,6095
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,29,1,30
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,52,45,97
08/01/2019 12:00:00 AM,8,Aug,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,104,0,104
08/01/2019 12:00:00 AM,8,Aug,2019,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,0,40,40
08/01/2019 12:00:00 AM,8,Aug,2019,Mesa Express Library,MEL,Audio CD,Physical,Playaway,0,1,1
08/01/2019 12:00:00 AM,8,Aug,2019,Mesa Express Library,MEL,Book,Physical,Board Book,0,4,4
08/01/2019 12:00:00 AM,8,Aug,2019,Mesa Express Library,MEL,Book,Physical,Book,0,804,804
08/01/2019 12:00:00 AM,8,Aug,2019,Mesa Express Library,MEL,DVD,Physical,DVD,0,89,89
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Audio CD,Physical,Audio CD,787,662,1449
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Audio CD,Physical,Audio Kit,72,73,145
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Audio CD,Physical,Audio Tape,1,0,1
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Audio CD,Physical,Playaway,109,104,213
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Book,Physical,Board Book,924,868,1792
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Book,Physical,Book,22971,24468,47439
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Book,Physical,Book Bucket,1,0,1
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Book,Physical,Bookclub kit,11,1,12
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Book,Physical,Express Check Out,216,1,217
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,DVD,Physical,DVD,11064,7778,18842
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,InterLibrary Loan,Physical,ILL,114,1,115
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Magazine,Physical,Periodical,114,101,215
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Stuffbrary,Physical,Culture Pass,131,2,133
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Stuffbrary,Physical,Equipment,7,5,12
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary,13,0,13
08/01/2019 12:00:00 AM,8,Aug,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),231,0,231
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1581,1196,2777
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,69,44,113
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,1,1
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Audio CD,Physical,Playaway,283,321,604
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Book,Physical,Board Book,783,513,1296
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Book,Physical,Book,33929,30033,63962
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Book,Physical,Book Bucket,1,0,1
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Book,Physical,Bookclub kit,13,0,13
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Book,Physical,Express Check Out,245,0,245
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,DVD,Physical,DVD,11179,7380,18559
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,86,0,86
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Magazine,Physical,Periodical,192,155,347
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,121,0,121
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,4,2,6
08/01/2019 12:00:00 AM,8,Aug,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),96,0,96
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,62,63,125
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,4,3,7
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,7,24,31
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,55,41,96
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Book,Physical,Board Book,1,37,38
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Book,Physical,Book,2784,3346,6130
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,0,1,1
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Book,Physical,Braille,1,0,1
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,DVD,Physical,DVD,499,416,915
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,0,2,2
08/01/2020 12:00:00 AM,8,Aug,2020,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Audio CD,Physical,Audio CD,207,207,414
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Audio CD,Physical,Audio Kit,7,9,16
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Audio CD,Physical,Playaway,12,55,67
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Blu-ray,Physical,Blu-ray,111,52,163
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Book,Physical,Board Book,2,116,118
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Book,Physical,Book,5227,6857,12084
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Book,Physical,Book Bucket,0,1,1
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Book,Physical,Bookclub kit,4,1,5
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,DVD,Physical,DVD,934,855,1789
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Magazine,Physical,Periodical,0,13,13
08/01/2020 12:00:00 AM,8,Aug,2020,Main Library,MN,Stuffbrary,Physical,Equipment,2,0,2
08/01/2020 12:00:00 AM,8,Aug,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,347,421,768
08/01/2020 12:00:00 AM,8,Aug,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,7,8,15
